Martin Haspelmath. 2013. Indefinite Pronouns.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/46, Accessed on 2024-11-28.)

wals code	name	value	description	latitude	longitude	genus	family	area
mgu	Musgu	2	Generic-noun-based	10.8333333333	14.9166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
nht	Nahuatl (Tetelcingo)	1	Interrogative-based	19.6666666667	-99.0	Aztecan	Uto-Aztecan	Nominal Categories
nai	Nanai	1	Interrogative-based	49.5	137.0	Tungusic	Altaic	Nominal Categories
nav	Navajo	1	Interrogative-based	36.1666666667	-108.0	Athapaskan	Na-Dene	Nominal Categories
ndb	Ndebele	2	Generic-noun-based	-25.3333333333	29.0	Bantu	Niger-Congo	Nominal Categories
ndj	Ndjébbana	1	Interrogative-based	-12.1666666667	134.116666667	Ndjébbana	Mangrida	Nominal Categories
neg	Negidal	1	Interrogative-based	53.0	139.0	Tungusic	Altaic	Nominal Categories
nel	Nelemwa	3	Special	-20.25	164.083333333	Oceanic	Austronesian	Nominal Categories
ntu	Nenets	1	Interrogative-based	70.0	76.0	Samoyedic	Uralic	Nominal Categories
nwd	Newar (Dolakha)	1	Interrogative-based	27.3333333333	86.0	Himalayish	Sino-Tibetan	Nominal Categories
nez	Nez Perce	1	Interrogative-based	46.0	-116.0	Sahaptian	Penutian	Nominal Categories
nga	Nganasan	1	Interrogative-based	71.0	93.0	Samoyedic	Uralic	Nominal Categories
ngn	Ngandi	1	Interrogative-based	-13.8333333333	135.0	Eastern Gunwinyguan	Gunwinyguan	Nominal Categories
ngk	Ngankikurungkurr	1	Interrogative-based	-14.0	130.5	Ngankikurungkurr	Southern Daly	Nominal Categories
nti	Ngiti	2	Generic-noun-based	1.33333333333	30.25	Lendu	Central Sudanic	Nominal Categories
ngi	Ngiyambaa	1	Interrogative-based	-31.75	145.5	Southeastern Pama-Nyungan	Pama-Nyungan	Nominal Categories
nha	Nhanda	1	Interrogative-based	-27.0	114.166666667	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
nro	Nharo	4	Mixed	-22.3333333333	20.5	Khoe-Kwadi	Khoe-Kwadi	Nominal Categories
nia	Nias	4	Mixed	1.0	97.75	Northwest Sumatra-Barrier Islands	Austronesian	Nominal Categories
nsg	Nisgha	1	Interrogative-based	55.0	-130.0	Tsimshianic	Tsimshianic	Nominal Categories
niu	Niuean	2	Generic-noun-based	-19.05	-170.116666667	Oceanic	Austronesian	Nominal Categories
niv	Nivkh	1	Interrogative-based	53.3333333333	142.0	Nivkh	Nivkh	Nominal Categories
nko	Nkore-Kiga	2	Generic-noun-based	-0.916666666667	29.8333333333	Bantu	Niger-Congo	Nominal Categories
nog	Noghay	4	Mixed	44.0	46.0	Turkic	Altaic	Nominal Categories
nto	Ntomba	2	Generic-noun-based	-2.0	18.3333333333	Bantu	Niger-Congo	Nominal Categories
nbd	Nubian (Dongolese)	2	Generic-noun-based	18.25	30.75	Nubian	Eastern Sudanic	Nominal Categories
nug	Nunggubuyu	1	Interrogative-based	-13.75	135.666666667	Nunggubuyu	Gunwinyguan	Nominal Categories
ood	O'odham	3	Special	32.0	-112.0	Tepiman	Uto-Aztecan	Nominal Categories
oji	Ojibwa (Eastern)	3	Special	46.0	-80.0	Algonquian	Algic	Nominal Categories
orl	Orokolo	2	Generic-noun-based	-7.83333333333	145.333333333	Eleman	Eleman	Nominal Categories
orh	Oromo (Harar)	2	Generic-noun-based	9.0	42.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
oss	Ossetic	1	Interrogative-based	43.0	44.0	Iranian	Indo-European	Nominal Categories
pkn	Paakantyi	1	Interrogative-based	-32.5	142.5	Central Pama-Nyungan	Pama-Nyungan	Nominal Categories
pms	Paamese	2	Generic-noun-based	-16.5	168.25	Oceanic	Austronesian	Nominal Categories
pno	Paiute (Northern)	1	Interrogative-based	42.0	-118.0	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
pal	Palauan	2	Generic-noun-based	7.5	134.583333333	Palauan	Austronesian	Nominal Categories
pan	Panjabi	3	Special	31.0	74.0	Indic	Indo-European	Nominal Categories
pny	Panyjima	1	Interrogative-based	-22.8333333333	118.416666667	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
psh	Pashto	1	Interrogative-based	33.0	67.0	Iranian	Indo-European	Nominal Categories
psm	Passamaquoddy-Maliseet	1	Interrogative-based	45.0	-67.0	Algonquian	Algic	Nominal Categories
prs	Persian	2	Generic-noun-based	32.0	54.0	Iranian	Indo-European	Nominal Categories
prh	Pirahã	4	Mixed	-7.0	-62.0	Mura	Mura	Nominal Categories
ppi	Pitta Pitta	1	Interrogative-based	-22.8333333333	140.0	Central Pama-Nyungan	Pama-Nyungan	Nominal Categories
pol	Polish	1	Interrogative-based	52.0	20.0	Slavic	Indo-European	Nominal Categories
por	Portuguese	4	Mixed	39.0	-8.0	Romance	Indo-European	Nominal Categories
pur	Purépecha	1	Interrogative-based	19.5	-101.666666667	Tarascan	Tarascan	Nominal Categories
pae	Páez	1	Interrogative-based	2.66666666667	-76.0	Páezan	Páezan	Nominal Categories
qia	Qiang	2	Generic-noun-based	32.0	102.666666667	Na-Qiangic	Sino-Tibetan	Nominal Categories
qhu	Quechua (Huallaga)	1	Interrogative-based	-9.5	-75.5	Quechuan	Quechuan	Nominal Categories
qim	Quechua (Imbabura)	1	Interrogative-based	0.333333333333	-78.0	Quechuan	Quechuan	Nominal Categories
rom	Romanian	1	Interrogative-based	46.0	25.0	Romance	Indo-European	Nominal Categories
rus	Russian	1	Interrogative-based	56.0	38.0	Slavic	Indo-European	Nominal Categories
ski	Saami (Kildin)	1	Interrogative-based	67.0	37.0	Saami	Uralic	Nominal Categories
sno	Saami (Northern)	1	Interrogative-based	69.0	24.0	Saami	Uralic	Nominal Categories
sam	Samoan	2	Generic-noun-based	-13.9166666667	-171.833333333	Oceanic	Austronesian	Nominal Categories
san	Sango	2	Generic-noun-based	5.0	18.0	Ubangi	Niger-Congo	Nominal Categories
stl	Santali	1	Interrogative-based	24.5	87.0	Munda	Austro-Asiatic	Nominal Categories
see	Seediq	2	Generic-noun-based	24.1666666667	121.416666667	Atayalic	Austronesian	Nominal Categories
skp	Selkup	1	Interrogative-based	65.0	82.0	Samoyedic	Uralic	Nominal Categories
sml	Semelai	4	Mixed	3.0	103.0	Aslian	Austro-Asiatic	Nominal Categories
scr	Serbian-Croatian	1	Interrogative-based	44.0	19.0	Slavic	Indo-European	Nominal Categories
shk	Shipibo-Konibo	1	Interrogative-based	-7.5	-75.0	Panoan	Pano-Tacanan	Nominal Categories
shr	Shor	1	Interrogative-based	53.0	88.0	Turkic	Altaic	Nominal Categories
sho	Shoshone	1	Interrogative-based	41.0	-114.0	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
siu	Siuslaw	1	Interrogative-based	44.0	-124.0	Siuslawan	Oregon Coast	Nominal Categories
sla	Slave	2	Generic-noun-based	67.0	-125.0	Athapaskan	Na-Dene	Nominal Categories
