wals code	name	value	description	latitude	longitude	genus	family	area
ber	Berta	6	No gender distinctions	10.3333333333	34.6666666667	Berta	Berta	Nominal Categories
bln	Bilin	3	3rd person singular only	15.75	38.5	Central Cushitic	Afro-Asiatic	Nominal Categories
brr	Bororo	6	No gender distinctions	-16.0	-57.0	Bororoan	Bororoan	Nominal Categories
brh	Brahui	6	No gender distinctions	28.5	67.0	Dravidian	Dravidian	Nominal Categories
bri	Bribri	6	No gender distinctions	9.41666666667	-83.0	Western Isthmic Chibchan	Chibchan	Nominal Categories
bro	Broken	6	No gender distinctions	-10.1666666667	143.0	Creoles and Pidgins	other	Nominal Categories
brm	Burmese	3	3rd person singular only	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Nominal Categories
brn	Burunge	4	1st or 2nd person but not 3rd	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Nominal Categories
bur	Burushaski	3	3rd person singular only	36.5	74.5	Burushaski	Burushaski	Nominal Categories
bya	Byansi	6	No gender distinctions	30.1666666667	80.5	Bodic	Sino-Tibetan	Nominal Categories
cah	Cahuilla	6	No gender distinctions	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
cax	Campa (Axininca)	2	3rd person only, but also non-singular	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Nominal Categories
can	Candoshi	6	No gender distinctions	-4.16666666667	-77.0	Candoshi	Candoshi	Nominal Categories
cnl	Canela	6	No gender distinctions	-7.0	-45.0	Je Setentrional	Macro-Ge	Nominal Categories
cap	Capanahua	6	No gender distinctions	-7.0	-74.0	Panoan	Pano-Tacanan	Nominal Categories
car	Carib	2	3rd person only, but also non-singular	5.5	-56.0	Cariban	Cariban	Nominal Categories
cav	Cavineña	6	No gender distinctions	-13.3333333333	-66.5	Tacanan	Pano-Tacanan	Nominal Categories
cyv	Cayuvava	6	No gender distinctions	-13.5	-65.5	Cayuvava	Cayuvava	Nominal Categories
cha	Chamorro	6	No gender distinctions	13.45	144.75	Chamorro	Austronesian	Nominal Categories
cpn	Chepang	6	No gender distinctions	27.6666666667	84.75	Himalayish	Sino-Tibetan	Nominal Categories
cle	Chinantec (Lealao)	6	No gender distinctions	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Nominal Categories
ckl	Chinook (Lower)	3	3rd person singular only	46.25	-123.5	Chinookan	Penutian	Nominal Categories
chr	Chrau	6	No gender distinctions	10.75	107.5	Bahnaric	Austro-Asiatic	Nominal Categories
chk	Chukchi	6	No gender distinctions	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Nominal Categories
cba	Chumash (Barbareño)	6	No gender distinctions	34.5	-120.25	Chumash	Chumash	Nominal Categories
cbo	Chácobo	6	No gender distinctions	-12.1666666667	-66.75	Panoan	Pano-Tacanan	Nominal Categories
cmn	Comanche	6	No gender distinctions	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
cmx	Comox	6	No gender distinctions	50.1666666667	-125.0	Central Salish	Salishan	Nominal Categories
coo	Coos (Hanis)	6	No gender distinctions	43.5	-124.166666667	Coosan	Oregon Coast	Nominal Categories
cop	Coptic	1	In 3rd person + 1st and/or 2nd person	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Nominal Categories
cor	Cora	6	No gender distinctions	22.1666666667	-104.833333333	Corachol	Uto-Aztecan	Nominal Categories
cre	Cree (Plains)	3	3rd person singular only	54.0	-110.0	Algonquian	Algic	Nominal Categories
cri	Crimean Tatar	6	No gender distinctions	45.0	34.0833333333	Turkic	Altaic	Nominal Categories
cub	Cubeo	3	3rd person singular only	1.33333333333	-70.5	Tucanoan	Tucanoan	Nominal Categories
dag	Daga	6	No gender distinctions	-10.0	149.333333333	Dagan	Trans-New Guinea	Nominal Categories
dga	Dagaare	5	3rd person non-singular only	10.5	-2.66666666667	Oti-Volta	Niger-Congo	Nominal Categories
dgr	Dagur	6	No gender distinctions	48.0	124.0	Mongolic	Altaic	Nominal Categories
dni	Dani (Lower Grand Valley)	6	No gender distinctions	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Nominal Categories
dio	Diola-Fogny	2	3rd person only, but also non-singular	13.0	-16.25	Jola	Niger-Congo	Nominal Categories
diz	Dizi	3	3rd person singular only	6.16666666667	36.5	Dizoid	Afro-Asiatic	Nominal Categories
don	Dong (Southern)	6	No gender distinctions	27.0	109.0	Kam-Tai	Tai-Kadai	Nominal Categories
doy	Doyayo	6	No gender distinctions	8.66666666667	13.0833333333	Samba-Duru	Niger-Congo	Nominal Categories
dre	Drehu	2	3rd person only, but also non-singular	-21.0	167.25	Oceanic	Austronesian	Nominal Categories
dum	Dumo	1	In 3rd person + 1st and/or 2nd person	-2.68333333333	141.3	Western Skou	Skou	Nominal Categories
dut	Dutch	3	3rd person singular only	52.5	6.0	Germanic	Indo-European	Nominal Categories
eka	Ekari	6	No gender distinctions	-3.83333333333	135.5	Paniai Lakes	Trans-New Guinea	Nominal Categories
eng	English	3	3rd person singular only	52.0	0.0	Germanic	Indo-European	Nominal Categories
epe	Epena Pedee	6	No gender distinctions	3.0	-77.0	Choco	Choco	Nominal Categories
err	Erromangan	6	No gender distinctions	-18.8333333333	169.166666667	Oceanic	Austronesian	Nominal Categories
eve	Evenki	6	No gender distinctions	56.0	125.0	Tungusic	Altaic	Nominal Categories
ewe	Ewe	6	No gender distinctions	6.33333333333	0.416666666667	Gbe	Niger-Congo	Nominal Categories
fij	Fijian	6	No gender distinctions	-17.8333333333	178.0	Oceanic	Austronesian	Nominal Categories
fin	Finnish	6	No gender distinctions	62.0	25.0	Finnic	Uralic	Nominal Categories
fre	French	3	3rd person singular only	48.0	2.0	Romance	Indo-European	Nominal Categories
fua	Fulfulde (Adamawa)	2	3rd person only, but also non-singular	9.16666666667	13.5	Peul-Serer	Niger-Congo	Nominal Categories
fur	Fur	6	No gender distinctions	13.5	25.0	Fur	Fur	Nominal Categories
gar	Garo	6	No gender distinctions	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Nominal Categories
geo	Georgian	6	No gender distinctions	42.0	44.0	Kartvelian	Kartvelian	Nominal Categories
ger	German	3	3rd person singular only	52.0	10.0	Germanic	Indo-European	Nominal Categories
god	Godoberi	2	3rd person only, but also non-singular	42.6666666667	46.0833333333	Avar-Andic-Tsezic	Nakh-Daghestanian	Nominal Categories
goo	Gooniyandi	6	No gender distinctions	-18.3333333333	126.333333333	Bunuban	Bunuban	Nominal Categories
grb	Grebo	2	3rd person only, but also non-singular	5.0	-8.0	Kru	Niger-Congo	Nominal Categories
grk	Greek (Modern)	3	3rd person singular only	39.0	22.0	Greek	Indo-European	Nominal Categories
grw	Greenlandic (West)	6	No gender distinctions	64.0	-51.0	Eskimo	Eskimo-Aleut	Nominal Categories
gua	Guaraní	6	No gender distinctions	-26.0	-56.0	Maweti-Guarani	Tupian	Nominal Categories
gud	Gude	3	3rd person singular only	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
gmw	Gumawana	6	No gender distinctions	-9.25	150.833333333	Oceanic	Austronesian	Nominal Categories
guu	Guugu Yimidhirr	6	No gender distinctions	-15.0	144.833333333	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
hai	Haida	6	No gender distinctions	53.0	-132.0	Haida	Haida	Nominal Categories
hlu	Halkomelem (Upriver)	2	3rd person only, but also non-singular	49.25	-121.916666667	Central Salish	Salishan	Nominal Categories
hmr	Hamer	6	No gender distinctions	5.0	36.5	South Omotic	Afro-Asiatic	Nominal Categories
ham	Hamtai	2	3rd person only, but also non-singular	-7.5	146.25	Nuclear Angan	Trans-New Guinea	Nominal Categories
hat	Hatam	6	No gender distinctions	-1.0	134.0	Hatim-Mansim	Hatim-Mansim	Nominal Categories
hau	Hausa	1	In 3rd person + 1st and/or 2nd person	12.0	7.0	West Chadic	Afro-Asiatic	Nominal Categories
heb	Hebrew (Modern)	1	In 3rd person + 1st and/or 2nd person	31.5	34.8333333333	Semitic	Afro-Asiatic	Nominal Categories
hin	Hindi	6	No gender distinctions	25.0	77.0	Indic	Indo-European	Nominal Categories
hix	Hixkaryana	2	3rd person only, but also non-singular	-1.0	-59.0	Cariban	Cariban	Nominal Categories
hmo	Hmong Njua	6	No gender distinctions	28.0	105.0	Hmongic	Hmong-Mien	Nominal Categories
hua	Hua	6	No gender distinctions	-6.33333333333	145.333333333	Siane-Yagaria	Trans-New Guinea	Nominal Categories
hmu	Huitoto (Muinane)	2	3rd person only, but also non-singular	-2.41666666667	-71.0	Witoto	Witotoan	Nominal Categories
hun	Hungarian	6	No gender distinctions	47.0	20.0	Ugric	Uralic	Nominal Categories
hzb	Hunzib	6	No gender distinctions	42.1666666667	46.25	Avar-Andic-Tsezic	Nakh-Daghestanian	Nominal Categories
igb	Igbo	6	No gender distinctions	6.0	7.33333333333	Igboid	Niger-Congo	Nominal Categories
ijo	Ijo (Kolokuma)	3	3rd person singular only	4.91666666667	5.66666666667	Ijoid	Ijoid	Nominal Categories
ika	Ika	6	No gender distinctions	10.6666666667	-73.75	Arhuacic	Chibchan	Nominal Categories
imo	Imonda	6	No gender distinctions	-3.33333333333	141.166666667	Border	Border	Nominal Categories
ind	Indonesian	6	No gender distinctions	0.0	106.0	Malayo-Sumbawan	Austronesian	Nominal Categories
ing	Ingush	6	No gender distinctions	43.1666666667	45.0833333333	Nakh	Nakh-Daghestanian	Nominal Categories
iqu	Iquito	6	No gender distinctions	-3.25	-74.0	Zaparoan	Zaparoan	Nominal Categories
irq	Iraqw	4	1st or 2nd person but not 3rd	-4.0	35.5	Southern Cushitic	Afro-Asiatic	Nominal Categories
iri	Irish	3	3rd person singular only	53.0	-8.0	Celtic	Indo-European	Nominal Categories
ita	Italian	3	3rd person singular only	43.0	12.0	Romance	Indo-European	Nominal Categories
jak	Jakaltek	6	No gender distinctions	15.6666666667	-91.6666666667	Mayan	Mayan	Nominal Categories
jpn	Japanese	2	3rd person only, but also non-singular	37.0	140.0	Japanese	Japanese	Nominal Categories
jaq	Jaqaru	6	No gender distinctions	-13.0	-76.0	Aymaran	Aymaran	Nominal Categories
juh	Ju|'hoan	2	3rd person only, but also non-singular	-19.0	21.0	Ju-Kung	Kxa	Nominal Categories
kgu	Kalkatungu	6	No gender distinctions	-21.0	139.5	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
knd	Kannada	2	3rd person only, but also non-singular	14.0	76.0	Dravidian	Dravidian	Nominal Categories
knr	Kanuri	6	No gender distinctions	12.0	13.0	Western Saharan	Saharan	Nominal Categories
kpm	Kapampangan	6	No gender distinctions	15.3333333333	120.5	Central Luzon	Austronesian	Nominal Categories
kna	Karitiâna	6	No gender distinctions	-9.5	-64.0	Arikem	Tupian	Nominal Categories
krk	Karok	6	No gender distinctions	41.6666666667	-123.0	Karok	Hokan	Nominal Categories
kas	Kashmiri	2	3rd person only, but also non-singular	34.0	76.0	Indic	Indo-European	Nominal Categories
ktl	Katla	6	No gender distinctions	11.8333333333	29.3333333333	Katla-Tima	Kordofanian	Nominal Categories
kws	Kawaiisu	2	3rd person only, but also non-singular	36.0	-117.5	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
kyl	Kayah Li (Eastern)	6	No gender distinctions	19.0	97.5	Karen	Sino-Tibetan	Nominal Categories
kay	Kayardild	6	No gender distinctions	-17.05	139.5	Tangkic	Tangkic	Nominal Categories
ker	Kera	1	In 3rd person + 1st and/or 2nd person	9.83333333333	15.0833333333	East Chadic	Afro-Asiatic	Nominal Categories
ket	Ket	6	No gender distinctions	64.0	87.0	Yeniseian	Yeniseian	Nominal Categories
kew	Kewa	6	No gender distinctions	-6.5	143.833333333	Enga_Kewa-Huli	Trans-New Guinea	Nominal Categories
kha	Khalkha	6	No gender distinctions	47.0	105.0	Mongolic	Altaic	Nominal Categories
khs	Khasi	3	3rd person singular only	25.5	92.0	Khasian	Austro-Asiatic	Nominal Categories
khm	Khmer	6	No gender distinctions	12.5	105.0	Khmer	Austro-Asiatic	Nominal Categories
kmu	Khmu'	1	In 3rd person + 1st and/or 2nd person	21.0	102.0	Khmuic	Austro-Asiatic	Nominal Categories
klv	Kilivila	3	3rd person singular only	-8.5	151.083333333	Oceanic	Austronesian	Nominal Categories
kio	Kiowa	6	No gender distinctions	37.0	-99.0	Kiowa-Tanoan	Kiowa-Tanoan	Nominal Categories
krb	Kiribati	6	No gender distinctions	1.33333333333	173.0	Oceanic	Austronesian	Nominal Categories
kis	Kisi	6	No gender distinctions	8.83333333333	-10.1666666667	Southern Mel	Niger-Congo	Nominal Categories
koa	Koasati	6	No gender distinctions	34.8333333333	-85.1666666667	Muskogean	Muskogean	Nominal Categories
kob	Kobon	6	No gender distinctions	-5.16666666667	144.333333333	Kalam-Kobon	Trans-New Guinea	Nominal Categories
klk	Koh	6	No gender distinctions	8.0	15.5	Mbumic	Niger-Congo	Nominal Categories
kom	Komo	3	3rd person singular only	8.75	33.75	Koman	Koman	Nominal Categories
kon	Kongo	2	3rd person only, but also non-singular	-5.0	15.0	Bantu	Niger-Congo	Nominal Categories
kjo	Konjo	6	No gender distinctions	-5.46666666667	120.333333333	South Sulawesi	Austronesian	Nominal Categories
kor	Korean	3	3rd person singular only	37.5	128.0	Korean	Korean	Nominal Categories
kfe	Koromfe	2	3rd person only, but also non-singular	14.25	-0.916666666667	Koromfe	Niger-Congo	Nominal Categories
kos	Kosraean	6	No gender distinctions	5.3	163.0	Oceanic	Austronesian	Nominal Categories
kch	Koyra Chiini	6	No gender distinctions	17.0	-3.0	Songhay	Songhay	Nominal Categories
kse	Koyraboro Senni	6	No gender distinctions	16.0	0.0	Songhay	Songhay	Nominal Categories
kro	Krongo	3	3rd person singular only	10.5	30.0	Kadugli	Kadu	Nominal Categories
kuk	Kukú	6	No gender distinctions	5.83333333333	31.6666666667	Western Nilotic	Eastern Sudanic	Nominal Categories
knm	Kunama	6	No gender distinctions	14.5	37.0	Kunama	Kunama	Nominal Categories
krd	Kurdish (Central)	6	No gender distinctions	36.0	44.0	Iranian	Indo-European	Nominal Categories
kut	Kutenai	6	No gender distinctions	49.5	-116.0	Kutenai	Kutenai	Nominal Categories
kwz	Kwaza	6	No gender distinctions	-12.5833333333	-60.6666666667	Kwaza	Kwaza	Nominal Categories
lad	Ladakhi	6	No gender distinctions	34.0	78.0	Bodic	Sino-Tibetan	Nominal Categories
lah	Lahu	6	No gender distinctions	20.0	98.1666666667	Burmese-Lolo	Sino-Tibetan	Nominal Categories
lak	Lak	6	No gender distinctions	42.1666666667	47.1666666667	Lak	Nakh-Daghestanian	Nominal Categories
lkt	Lakhota	6	No gender distinctions	43.8333333333	-101.833333333	Mississippi Valley Siouan	Siouan	Nominal Categories
lan	Lango	6	No gender distinctions	2.16666666667	33.0	Western Nilotic	Eastern Sudanic	Nominal Categories
lrk	Larike	6	No gender distinctions	-3.75	127.916666667	Central Malayo-Polynesian	Austronesian	Nominal Categories
lat	Latvian	2	3rd person only, but also non-singular	57.0	24.0	Baltic	Indo-European	Nominal Categories
lav	Lavukaleve	2	3rd person only, but also non-singular	-9.08333333333	159.2	Lavukaleve	Solomons East Papuan	Nominal Categories
lel	Lele	1	In 3rd person + 1st and/or 2nd person	9.08333333333	15.5833333333	East Chadic	Afro-Asiatic	Nominal Categories
lep	Lepcha	6	No gender distinctions	27.1666666667	88.5	Himalayish	Sino-Tibetan	Nominal Categories
lez	Lezgian	6	No gender distinctions	41.6666666667	47.8333333333	Lezgic	Nakh-Daghestanian	Nominal Categories
lim	Limbu	6	No gender distinctions	27.1666666667	87.75	Himalayish	Sino-Tibetan	Nominal Categories
ara	Lokono	3	3rd person singular only	5.5	-55.1666666667	Antillean Arawakan	Arawakan	Nominal Categories
kkv	Lusi	6	No gender distinctions	-5.58333333333	149.666666667	Oceanic	Austronesian	Nominal Categories
luv	Luvale	2	3rd person only, but also non-singular	-12.0	22.0	Bantu	Niger-Congo	Nominal Categories
mle	Maale	3	3rd person singular only	6.0	36.9166666667	Ta-Ne-Omotic	Afro-Asiatic	Nominal Categories
mab	Maba	6	No gender distinctions	13.75	20.8333333333	Maban	Maban	Nominal Categories
mac	Macushi	6	No gender distinctions	4.0	-60.0	Cariban	Cariban	Nominal Categories
mne	Maidu (Northeast)	6	No gender distinctions	40.0	-120.666666667	Maiduan	Penutian	Nominal Categories
msn	Maisin	6	No gender distinctions	-9.5	149.166666667	Oceanic	Austronesian	Nominal Categories
mak	Makah	6	No gender distinctions	48.3333333333	-124.666666667	Southern Wakashan	Wakashan	Nominal Categories
mal	Malagasy	6	No gender distinctions	-20.0	47.0	Barito	Austronesian	Nominal Categories
mlk	Malakmalak	3	3rd person singular only	-13.4166666667	130.416666667	Northern Daly	Northern Daly	Nominal Categories
mnd	Mandarin	3	3rd person singular only	34.0	110.0	Chinese	Sino-Tibetan	Nominal Categories
myi	Mangarrayi	6	No gender distinctions	-14.6666666667	133.5	Mangarrayi	Mangarrayi-Maran	Nominal Categories
mao	Maori	6	No gender distinctions	-40.0	176.0	Oceanic	Austronesian	Nominal Categories
map	Mapudungun	6	No gender distinctions	-38.0	-72.0	Araucanian	Araucanian	Nominal Categories
mku	Maranungku	3	3rd person singular only	-13.6666666667	130.0	Wagaydy	Western Daly	Nominal Categories
mar	Maricopa	6	No gender distinctions	33.1666666667	-113.166666667	Yuman	Hokan	Nominal Categories
mrd	Marind	3	3rd person singular only	-7.83333333333	140.166666667	Marind-Yaqay	Trans-New Guinea	Nominal Categories
mrt	Martuthunira	6	No gender distinctions	-20.8333333333	116.5	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
msl	Masalit	6	No gender distinctions	13.3333333333	22.0	Maban	Maban	Nominal Categories
mau	Maung	2	3rd person only, but also non-singular	-11.9166666667	133.5	Iwaidjan	Iwaidjan	Nominal Categories
mcr	Mauritian Creole	6	No gender distinctions	-20.3333333333	57.5	Creoles and Pidgins	other	Nominal Categories
may	Maybrat	3	3rd person singular only	-1.33333333333	132.5	Maybrat	Maybrat	Nominal Categories
mei	Meithei	6	No gender distinctions	24.75	94.0	Manipuri	Sino-Tibetan	Nominal Categories
mde	Mende	6	No gender distinctions	7.83333333333	-11.5	Western Mande	Mande	Nominal Categories
mis	Miskito	6	No gender distinctions	14.0	-83.6666666667	Misumalpan	Misumalpan	Nominal Categories
mss	Miwok (Southern Sierra)	6	No gender distinctions	37.5	-120.0	Miwok	Penutian	Nominal Categories
mxc	Mixtec (Chalcatongo)	6	No gender distinctions	17.05	-97.5833333333	Mixtec	Oto-Manguean	Nominal Categories
miz	Mizo	6	No gender distinctions	23.1666666667	92.8333333333	Kuki-Chin	Sino-Tibetan	Nominal Categories
mlm	Mlabri (Minor)	6	No gender distinctions	18.5	101.0	Khmuic	Austro-Asiatic	Nominal Categories
moh	Mohawk	3	3rd person singular only	43.5	-74.25	Northern Iroquoian	Iroquoian	Nominal Categories
moa	Mono-Alu	6	No gender distinctions	-7.05	155.75	Oceanic	Austronesian	Nominal Categories
mum	Mumuye	6	No gender distinctions	9.0	11.6666666667	Mumuye-Yandang	Niger-Congo	Nominal Categories
mna	Muna	6	No gender distinctions	-5.0	122.5	Celebic	Austronesian	Nominal Categories
mun	Mundari	3	3rd person singular only	23.0	84.6666666667	Munda	Austro-Asiatic	Nominal Categories
mup	Mupun	1	In 3rd person + 1st and/or 2nd person	9.5	8.83333333333	West Chadic	Afro-Asiatic	Nominal Categories
mrl	Murle	6	No gender distinctions	6.5	33.5	South Surmic	Eastern Sudanic	Nominal Categories
nad	Nadëb	6	No gender distinctions	-1.0	-66.5	Nadahup	Nadahup	Nominal Categories
nht	Nahuatl (Tetelcingo)	6	No gender distinctions	19.6666666667	-99.0	Aztecan	Uto-Aztecan	Nominal Categories
nak	Nakanai	6	No gender distinctions	-5.58333333333	150.583333333	Oceanic	Austronesian	Nominal Categories
kho	Nama	1	In 3rd person + 1st and/or 2nd person	-25.5	18.0	Khoe-Kwadi	Khoe-Kwadi	Nominal Categories
nmb	Nambikuára (Southern)	3	3rd person singular only	-14.0	-59.5	Nambikuaran	Nambikuaran	Nominal Categories
nai	Nanai	6	No gender distinctions	49.5	137.0	Tungusic	Altaic	Nominal Categories
nan	Nandi	6	No gender distinctions	0.25	35.0	Eastern Nilotic	Eastern Sudanic	Nominal Categories
nas	Nasioi	3	3rd person singular only	-6.33333333333	155.583333333	South Bougainville	South Bougainville	Nominal Categories
nav	Navajo	3	3rd person singular only	36.1666666667	-108.0	Athapaskan	Na-Dene	Nominal Categories
ndo	Ndonga	2	3rd person only, but also non-singular	-18.0	17.0	Bantu	Niger-Congo	Nominal Categories
ndy	Ndyuka	6	No gender distinctions	4.5	-54.5	Creoles and Pidgins	other	Nominal Categories
ntu	Nenets	6	No gender distinctions	70.0	76.0	Samoyedic	Uralic	Nominal Categories
nez	Nez Perce	6	No gender distinctions	46.0	-116.0	Sahaptian	Penutian	Nominal Categories
ngl	Ngalakan	3	3rd person singular only	-14.25	134.0	Eastern Gunwinyguan	Gunwinyguan	Nominal Categories
ngk	Ngankikurungkurr	3	3rd person singular only	-14.0	130.5	Ngankikurungkurr	Southern Daly	Nominal Categories
nti	Ngiti	6	No gender distinctions	1.33333333333	30.25	Lendu	Central Sudanic	Nominal Categories
ngi	Ngiyambaa	6	No gender distinctions	-31.75	145.5	Southeastern Pama-Nyungan	Pama-Nyungan	Nominal Categories
nbr	Ngäbere	6	No gender distinctions	8.66666666667	-82.0	Guaymiic	Chibchan	Nominal Categories
niv	Nivkh	6	No gender distinctions	53.3333333333	142.0	Nivkh	Nivkh	Nominal Categories
nko	Nkore-Kiga	2	3rd person only, but also non-singular	-0.916666666667	29.8333333333	Bantu	Niger-Congo	Nominal Categories
noo	Noon	2	3rd person only, but also non-singular	14.8333333333	-16.8333333333	Cangin	Niger-Congo	Nominal Categories
nbd	Nubian (Dongolese)	6	No gender distinctions	18.25	30.75	Nubian	Eastern Sudanic	Nominal Categories
nug	Nunggubuyu	1	In 3rd person + 1st and/or 2nd person	-13.75	135.666666667	Nunggubuyu	Gunwinyguan	Nominal Categories
nup	Nupe	6	No gender distinctions	9.16666666667	5.41666666667	Nupoid	Niger-Congo	Nominal Categories
nuu	Nuuchahnulth	6	No gender distinctions	49.6666666667	-126.666666667	Southern Wakashan	Wakashan	Nominal Categories
nyu	Nyulnyul	6	No gender distinctions	-17.0	122.833333333	Nyulnyulan	Nyulnyulan	Nominal Categories
ond	Oneida	6	No gender distinctions	43.0	-75.6666666667	Northern Iroquoian	Iroquoian	Nominal Categories
orh	Oromo (Harar)	3	3rd person singular only	9.0	42.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
oss	Ossetic	6	No gender distinctions	43.0	44.0	Iranian	Indo-European	Nominal Categories
otm	Otomí (Mezquital)	6	No gender distinctions	20.1666666667	-99.1666666667	Otomian	Oto-Manguean	Nominal Categories
pms	Paamese	6	No gender distinctions	-16.5	168.25	Oceanic	Austronesian	Nominal Categories
pai	Paiwan	6	No gender distinctions	22.5	120.833333333	Paiwan	Austronesian	Nominal Categories
pal	Palauan	6	No gender distinctions	7.5	134.583333333	Palauan	Austronesian	Nominal Categories
plk	Palikur	2	3rd person only, but also non-singular	3.0	-51.0	Palikur	Arawakan	Nominal Categories
pny	Panyjima	6	No gender distinctions	-22.8333333333	118.416666667	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
