wals code	name	value	description	latitude	longitude	genus	family	area
wiy	Wiyot	2	Demonstrative word used as definite article	40.8333333333	-124.166666667	Wiyot	Algic	Nominal Categories
wol	Woleaian	1	Definite word distinct from demonstrative	7.33333333333	143.833333333	Oceanic	Austronesian	Nominal Categories
wlf	Wolof	1	Definite word distinct from demonstrative	15.25	-16.0	Wolof	Niger-Congo	Nominal Categories
wor	Worora	5	No definite or indefinite article	-15.6666666667	124.666666667	Worrorran	Worrorran	Nominal Categories
xho	Xhosa	2	Demonstrative word used as definite article	-32.0	27.0	Bantu	Niger-Congo	Nominal Categories
xar	Xârâcùù	5	No definite or indefinite article	-21.6666666667	166.0	Oceanic	Austronesian	Nominal Categories
ygr	Yagaria	4	No definite, but indefinite article	-6.33333333333	145.416666667	Siane-Yagaria	Trans-New Guinea	Nominal Categories
yag	Yagua	5	No definite or indefinite article	-3.5	-72.0	Peba-Yaguan	Peba-Yaguan	Nominal Categories
yap	Yapese	1	Definite word distinct from demonstrative	9.58333333333	138.166666667	Yapese	Austronesian	Nominal Categories
yaq	Yaqui	4	No definite, but indefinite article	27.5	-110.25	Cahita	Uto-Aztecan	Nominal Categories
yid	Yidiny	5	No definite or indefinite article	-17.0	145.75	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
yim	Yimas	5	No definite or indefinite article	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Nominal Categories
yin	Yindjibarndi	3	Definite affix	-21.75	117.916666667	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
yng	Yingkarta	3	Definite affix	-25.1666666667	114.833333333	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
yok	Yokuts (Yaudanchi)	5	No definite or indefinite article	36.0833333333	-119.083333333	Yokuts	Penutian	Nominal Categories
yor	Yoruba	5	No definite or indefinite article	8.0	4.33333333333	Defoid	Niger-Congo	Nominal Categories
yko	Yukaghir (Kolyma)	5	No definite or indefinite article	65.75	150.833333333	Yukaghir	Yukaghir	Nominal Categories
ypk	Yup'ik (Central)	5	No definite or indefinite article	59.5	-160.0	Eskimo	Eskimo-Aleut	Nominal Categories
yur	Yurok	2	Demonstrative word used as definite article	41.3333333333	-124.0	Yurok	Algic	Nominal Categories
yuw	Yuwaalaraay	2	Demonstrative word used as definite article	-29.5	148.0	Southeastern Pama-Nyungan	Pama-Nyungan	Nominal Categories
zai	Zapotec (Isthmus)	4	No definite, but indefinite article	16.416667	-95.0	Zapotecan	Oto-Manguean	Nominal Categories
zya	Zapotec (Yatzachi)	3	Definite affix	17.2	-96.2	Zapotecan	Oto-Manguean	Nominal Categories
zar	Zarma	1	Definite word distinct from demonstrative	13.8333333333	2.16666666667	Songhay	Songhay	Nominal Categories
zay	Zayse	1	Definite word distinct from demonstrative	5.91666666667	37.3333333333	Ta-Ne-Omotic	Afro-Asiatic	Nominal Categories
zch	Zoque (Chimalapa)	1	Definite word distinct from demonstrative	16.75	-94.75	Mixe-Zoque	Mixe-Zoque	Nominal Categories
zqc	Zoque (Copainalá)	1	Definite word distinct from demonstrative	17.0	-93.25	Mixe-Zoque	Mixe-Zoque	Nominal Categories
zul	Zulu	5	No definite or indefinite article	-30.0	30.0	Bantu	Niger-Congo	Nominal Categories
