wals code	name	value	description	latitude	longitude	genus	family	area
urk	Urubú-Kaapor	5	No definite or indefinite article	-2.33333333333	-46.5	Maweti-Guarani	Tupian	Nominal Categories
vai	Vai	4	No indefinite, but definite article	6.91666666667	-11.25	Western Mande	Mande	Nominal Categories
wah	Wahgi	1	Indefinite word distinct from 'one'	-5.83333333333	144.716666667	Chimbu-Wahgi	Trans-New Guinea	Nominal Categories
wal	Walman	2	Indefinite word same as 'one'	-3.21666666667	142.5	West Palei	Torricelli	Nominal Categories
wbn	Wambon	5	No definite or indefinite article	-5.5	140.416666667	Dumut	Trans-New Guinea	Nominal Categories
wme	Wambule	2	Indefinite word same as 'one'	29.25	85.9166666667	Himalayish	Sino-Tibetan	Nominal Categories
war	Wari'	5	No definite or indefinite article	-11.3333333333	-65.0	Chapacura-Wanham	Chapacura-Wanham	Nominal Categories
wsk	Waskia	1	Indefinite word distinct from 'one'	-4.5	146.0	Kowan	Trans-New Guinea	Nominal Categories
wel	Welsh	4	No indefinite, but definite article	52.0	-3.0	Celtic	Indo-European	Nominal Categories
wch	Wichí	4	No indefinite, but definite article	-22.5	-62.5833333333	Matacoan	Matacoan	Nominal Categories
wik	Wikchamni	5	No definite or indefinite article	36.4166666667	-119.083333333	Yokuts	Penutian	Nominal Categories
wol	Woleaian	2	Indefinite word same as 'one'	7.33333333333	143.833333333	Oceanic	Austronesian	Nominal Categories
wlf	Wolof	1	Indefinite word distinct from 'one'	15.25	-16.0	Wolof	Niger-Congo	Nominal Categories
wor	Worora	5	No definite or indefinite article	-15.6666666667	124.666666667	Worrorran	Worrorran	Nominal Categories
xas	Xasonga	4	No indefinite, but definite article	14.25	-10.5	Western Mande	Mande	Nominal Categories
xho	Xhosa	4	No indefinite, but definite article	-32.0	27.0	Bantu	Niger-Congo	Nominal Categories
xar	Xârâcùù	5	No definite or indefinite article	-21.6666666667	166.0	Oceanic	Austronesian	Nominal Categories
ygr	Yagaria	2	Indefinite word same as 'one'	-6.33333333333	145.416666667	Siane-Yagaria	Trans-New Guinea	Nominal Categories
yag	Yagua	5	No definite or indefinite article	-3.5	-72.0	Peba-Yaguan	Peba-Yaguan	Nominal Categories
yap	Yapese	1	Indefinite word distinct from 'one'	9.58333333333	138.166666667	Yapese	Austronesian	Nominal Categories
yaq	Yaqui	1	Indefinite word distinct from 'one'	27.5	-110.25	Cahita	Uto-Aztecan	Nominal Categories
yid	Yidiny	5	No definite or indefinite article	-17.0	145.75	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
yim	Yimas	5	No definite or indefinite article	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Nominal Categories
yok	Yokuts (Yaudanchi)	5	No definite or indefinite article	36.0833333333	-119.083333333	Yokuts	Penutian	Nominal Categories
yor	Yoruba	5	No definite or indefinite article	8.0	4.33333333333	Defoid	Niger-Congo	Nominal Categories
yuc	Yuchi	4	No indefinite, but definite article	35.75	-86.75	Yuchi	Yuchi	Nominal Categories
yko	Yukaghir (Kolyma)	5	No definite or indefinite article	65.75	150.833333333	Yukaghir	Yukaghir	Nominal Categories
ypk	Yup'ik (Central)	5	No definite or indefinite article	59.5	-160.0	Eskimo	Eskimo-Aleut	Nominal Categories
yuw	Yuwaalaraay	4	No indefinite, but definite article	-29.5	148.0	Southeastern Pama-Nyungan	Pama-Nyungan	Nominal Categories
zai	Zapotec (Isthmus)	2	Indefinite word same as 'one'	16.416667	-95.0	Zapotecan	Oto-Manguean	Nominal Categories
zar	Zarma	2	Indefinite word same as 'one'	13.8333333333	2.16666666667	Songhay	Songhay	Nominal Categories
zay	Zayse	4	No indefinite, but definite article	5.91666666667	37.3333333333	Ta-Ne-Omotic	Afro-Asiatic	Nominal Categories
zul	Zulu	5	No definite or indefinite article	-30.0	30.0	Bantu	Niger-Congo	Nominal Categories
