wals code	name	value	description	latitude	longitude	genus	family	area
tso	Tsou	2	Absent	23.5	120.75	Tsou	Austronesian	Simple Clauses
tuk	Tukang Besi	1	Present	-5.5	123.5	Celebic	Austronesian	Simple Clauses
tun	Tunica	2	Absent	32.6666666667	-91.0	Tunica	Tunica	Simple Clauses
tna	Turkana	1	Present	3.0	35.5	Eastern Nilotic	Eastern Sudanic	Simple Clauses
tur	Turkish	1	Present	39.0	35.0	Turkic	Altaic	Simple Clauses
tzu	Tzutujil	1	Present	14.6666666667	-91.3333333333	Mayan	Mayan	Simple Clauses
udh	Udihe	1	Present	47.6666666667	136.25	Tungusic	Altaic	Simple Clauses
uma	Uma	2	Absent	-1.83333333333	120.0	Celebic	Austronesian	Simple Clauses
una	Una	2	Absent	-4.66666666667	140.0	Mek	Trans-New Guinea	Simple Clauses
ung	Ungarinjin	2	Absent	-16.3333333333	126.0	Worrorran	Worrorran	Simple Clauses
ura	Ura	2	Absent	-18.6666666667	169.083333333	Oceanic	Austronesian	Simple Clauses
uhi	Uradhi	2	Absent	-11.9166666667	142.416666667	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
urk	Urubú-Kaapor	2	Absent	-2.33333333333	-46.5	Maweti-Guarani	Tupian	Simple Clauses
usa	Usan	2	Absent	-4.83333333333	145.166666667	North Adelbert	Trans-New Guinea	Simple Clauses
vie	Vietnamese	1	Present	10.5	106.5	Vietic	Austro-Asiatic	Simple Clauses
wam	Wambaya	2	Absent	-18.6666666667	135.75	Wambayan	Mirndi	Simple Clauses
wbn	Wambon	2	Absent	-5.5	140.416666667	Dumut	Trans-New Guinea	Simple Clauses
wao	Waorani	2	Absent	-1.0	-76.5	Waorani	Waorani	Simple Clauses
wap	Wappo	1	Present	38.5	-122.5	Wappo	Wappo-Yukian	Simple Clauses
wra	Warao	1	Present	9.33333333333	-61.6666666667	Warao	Warao	Simple Clauses
wrd	Wardaman	2	Absent	-15.5	131.0	Yangmanic	Yangmanic	Simple Clauses
wrk	Warekena	2	Absent	1.5	-67.5	Alto-Orinoco	Arawakan	Simple Clauses
war	Wari'	1	Present	-11.3333333333	-65.0	Chapacura-Wanham	Chapacura-Wanham	Simple Clauses
was	Washo	2	Absent	39.25	-120.0	Washo	Washo	Simple Clauses
wsk	Waskia	2	Absent	-4.5	146.0	Kowan	Trans-New Guinea	Simple Clauses
wel	Welsh	1	Present	52.0	-3.0	Celtic	Indo-European	Simple Clauses
wma	West Makian	2	Absent	0.5	127.583333333	North Halmaheran	North Halmaheran	Simple Clauses
wic	Wichita	2	Absent	33.3333333333	-97.3333333333	Northern Caddoan	Caddoan	Simple Clauses
wch	Wichí	2	Absent	-22.5	-62.5833333333	Matacoan	Matacoan	Simple Clauses
wik	Wikchamni	1	Present	36.4166666667	-119.083333333	Yokuts	Penutian	Simple Clauses
win	Wintu	1	Present	41.0	-122.5	Wintuan	Penutian	Simple Clauses
yag	Yagua	2	Absent	-3.5	-72.0	Peba-Yaguan	Peba-Yaguan	Simple Clauses
yap	Yapese	2	Absent	9.58333333333	138.166666667	Yapese	Austronesian	Simple Clauses
yaq	Yaqui	1	Present	27.5	-110.25	Cahita	Uto-Aztecan	Simple Clauses
yel	Yelî Dnye	2	Absent	-11.3666666667	154.166666667	Yele	Yele	Simple Clauses
yes	Yessan-Mayo	2	Absent	-4.16666666667	142.583333333	Tama Sepik	Sepik	Simple Clauses
yid	Yidiny	2	Absent	-17.0	145.75	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
yim	Yimas	2	Absent	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Simple Clauses
yor	Yoruba	2	Absent	8.0	4.33333333333	Defoid	Niger-Congo	Simple Clauses
yuc	Yuchi	2	Absent	35.75	-86.75	Yuchi	Yuchi	Simple Clauses
yko	Yukaghir (Kolyma)	2	Absent	65.75	150.833333333	Yukaghir	Yukaghir	Simple Clauses
yuk	Yukulta	1	Present	-17.3333333333	138.833333333	Tangkic	Tangkic	Simple Clauses
ypk	Yup'ik (Central)	2	Absent	59.5	-160.0	Eskimo	Eskimo-Aleut	Simple Clauses
yur	Yurok	1	Present	41.3333333333	-124.0	Yurok	Algic	Simple Clauses
zan	Zande	1	Present	4.0	26.0	Ubangi	Niger-Congo	Simple Clauses
zqc	Zoque (Copainalá)	2	Absent	17.0	-93.25	Mixe-Zoque	Mixe-Zoque	Simple Clauses
zul	Zulu	1	Present	-30.0	30.0	Bantu	Niger-Congo	Simple Clauses
zun	Zuni	1	Present	35.0833333333	-108.833333333	Zuni	Zuni	Simple Clauses
